inventor_id,name,country
fl:ne_ln:haley-2,Neil F. Haley,Unknown
fl:de_ln:kamen-2,Dean Kamen,Unknown
fl:hi_ln:takahashi-101,Hideki Takahashi,Unknown
fl:la_ln:mann-7,Larry W. Mann,Unknown
fl:bu_ln:choi-11,Bum Gyu Choi,Unknown
fl:wi_ln:martin-5,William Roth Martin,Unknown
fl:da_ln:loughmiller-2,Daniel R. Loughmiller,Unknown
fl:wi_ln:mod-1,William A. Mod,Unknown
fl:pa_ln:dayama-1,Pankaj S. Dayama,Unknown
fl:th_ln:harvey-6,Thomas Patrick Harvey,Unknown
fl:se_ln:komatsu-3,Seigo Komatsu,Unknown
fl:at_ln:dey-1,Atreyee Dey,Unknown
fl:lo_ln:focht-3,Louise M. Focht,Unknown
fl:ka_ln:shigeta-10,Kazuyuki Shigeta,Unknown
fl:na_ln:takano-8,Nahoko Takano,Unknown
fl:le_ln:wong-6,Lenny Wong,Unknown
fl:re_ln:pellet-1,Regis J. Pellet,Unknown
fl:ti_ln:stanton-1,Timothy F. Stanton,Unknown
fl:er_ln:upton-1,Eric L. Upton,Unknown
fl:ja_ln:morris-11,James E. Morris,Unknown
fl:ro_ln:vanbuskirk-6,Ronald VanBuskirk,Unknown
fl:je_ln:tseng-25,Jermyn Tseng,Unknown
fl:ar_ln:lelievre-1,Armel Le Lievre,Unknown
fl:si_ln:james-6,Simon James,Unknown
fl:ro_ln:randolph-2,Robert W. Randolph,Unknown
fl:jo_ln:chaiken-1,Joseph Chaiken,Unknown
fl:ar_ln:oprins-1,Arno Johannes Maria Oprins,Unknown
fl:ja_ln:hillis-4,James Hillis,Unknown
fl:bo_ln:koo-26,Bon-Young Koo,Unknown
fl:ma_ln:bechtel-3,Matthew Bechtel,Unknown
fl:sh_ln:sang-14,Shengguang Sang,Unknown
fl:ro_ln:heinze-1,Robert Ralph Heinze,Unknown
fl:ch_ln:feild-1,Christopher Adam Feild,Unknown
fl:si_ln:chan-32,Siu Ping Chan,Unknown
fl:ke_ln:higuchi-10,Keisuke Higuchi,Unknown
fl:ti_ln:skunes-1,Timothy A. Skunes,Unknown
fl:br_ln:buescher-1,Brent Buescher,Unknown
fl:ta_ln:kawai-34,Takashi Kawai,Unknown
fl:na_ln:sugano-1,Naoki Sugano,Unknown
fl:ja_ln:takahashi-1,James M. Takahashi,Unknown
fl:sh_ln:xiong-33,Shale Xiong,Unknown
fl:du_ln:tyler-1,Dustin Tyler,Unknown
fl:al_ln:oprea-3,Alina Claudia Oprea,Unknown
fl:st_ln:newton-8,Stephen F. Newton,Unknown
fl:sc_ln:layher-1,Scott Robert Layher,Unknown
fl:ei_ln:satoh-3,Eiji Satoh,Unknown
fl:mi_ln:lai-88,Ming-Chun Lai,Unknown
fl:ch_ln:hoang-3,Charles Hoang,Unknown
fl:jo_ln:avery-4,John Avery,Unknown
fl:wi_ln:matthis-1,Wilfried Matthis,Unknown
fl:sc_ln:redman-1,Scott Redman,Unknown
fl:ro_ln:clark-48,Robert C. Clark,Unknown
fl:mu_ln:eroz-1,Mustafa Eroz,Unknown
fl:ka_ln:taxier-1,Karen Taxier,Unknown
fl:ja_ln:rickard-3,Janet Elizabeth Rickard,Unknown
fl:to_ln:tanimura-1,Toyoshi Tanimura,Unknown
fl:to_ln:takahashi-28,Tomomi Takahashi,Unknown
fl:sh_ln:parikh-4,Shikshit N. Parikh,Unknown
fl:xi_ln:dong-149,Xiangwei Dong,Unknown
fl:ro_ln:phillips-56,Ronald J. Phillips,Unknown
fl:tr_ln:gilbert-4,Travis Gilbert,Unknown
fl:yo_ln:lee-746,Young Dae Lee,Unknown
fl:ca_ln:dalgleish-1,Cam Dalgleish,Unknown
fl:hu_ln:liao-50,Hui Liao,Unknown
fl:ma_ln:moneypenny-2,Mark Joseph Moneypenny,Unknown
fl:to_ln:brennessl-1,Tomas Brennessl,Unknown
fl:ga_ln:williams-21,Gary Williams,Unknown
fl:ma_ln:jolly-2,Mark R. Jolly,Unknown
fl:ei_ln:nygard-1,Einar Nygard,Unknown
fl:lo_ln:guccione-1,Louis J. Guccione,Unknown
fl:jo_ln:young-59,John H. Young,Unknown
fl:ma_ln:rajendran-1,Marappa Rajendran,Unknown
fl:ji_ln:babej-1,Jiri Babej,Unknown
fl:ba_ln:heo-4,Baekho Heo,Unknown
fl:st_ln:canova-2,Steve Canova,Unknown
fl:ar_ln:harms-1,Arthur E. Harms,Unknown
fl:aa_ln:newton-1,Aaron Newton,Unknown
fl:yo_ln:wei-47,Yongbin Wei,Unknown
fl:al_ln:laguna-1,Alvaro J. Laguna,Unknown
fl:ju_ln:nolan-3,Julian Charles Nolan,Unknown
fl:ri_ln:adams-21,Richard Adams,Unknown
fl:ru_ln:petter-1,Russell C. Petter,Unknown
fl:hu_ln:wang-111,Hua Wang,Unknown
007etgredytrj8y1ckq0n98wh,Ittah Jean,Unknown
fl:pa_ln:davidsson-1,Paul Davidsson,Unknown
fl:sc_ln:dill-1,Scott Leonard Dill,Unknown
fl:al_ln:renner-4,Alfred Renner,Unknown
fl:va_ln:kumar-5,Vaijayanti Anil Kumar,Unknown
fl:ma_ln:yip-9,Maxwell Yip,Unknown
fl:gi_ln:seo-8,Gil Won Seo,Unknown
fl:an_ln:wei-11,Andy Chi-Hung Wei,Unknown
fl:ch_ln:tsai-832,Chin-Yu Tsai,Unknown
fl:ba_ln:khoshnood-1,Bahram Khoshnood,Unknown
fl:ta_ln:suzuki-106,Takayuki Suzuki,Unknown
fl:ti_ln:hao-2,Tian Hao,Unknown
fl:ma_ln:yokokawa-4,Masatoshi Yokokawa,Unknown
007fgz6dtft9g5mdob62n2tsr,Francois Dubecq-Princeteau,Unknown
fl:ge_ln:moertel-1,George B. Moertel,Unknown
fl:ji_ln:li-585,Jianying Li,Unknown
fl:ta_ln:nakabayashi-11,Takeo Nakabayashi,Unknown
fl:be_ln:louie-2,Benjamin Louie,Unknown
fl:tr_ln:schluessler-1,Travis T. Schluessler,Unknown
fl:ca_ln:myerholtz-1,Carl A. Myerholtz,Unknown
fl:ch_ln:hsu-82,Chien-En Hsu,Unknown
fl:ph_ln:netzer-1,Philip E. Netzer,Unknown
fl:jo_ln:seeger-8,Joseph Seeger,Unknown
fl:qi_ln:tang-12,Qiaochu Tang,Unknown
fl:lu_ln:glutz-1,Lukas Glutz,Unknown
fl:ta_ln:takahashi-61,Tadashi Takahashi,Unknown
fl:ta_ln:umemura-7,Takumi Umemura,Unknown
fl:yu_ln:petrov-5,Yuriy Yurievich Petrov,Unknown
fl:mi_ln:doyle-5,Michael C. Doyle,Unknown
fl:ma_ln:ikeya-5,Mami IKEYA,Unknown
fl:di_ln:schnier-1,Dietmar Schnier,Unknown
fl:jo_ln:kolts-2,John W. Kolts,Unknown
fl:to_ln:yoshida-55,Toshifumi Yoshida,Unknown
fl:pr_ln:phatak-4,Prashant B. Phatak,Unknown
fl:ph_ln:kendall-3,Phillip K. Kendall,Unknown
fl:st_ln:bowers-1,Stuart Michael Bowers,Unknown
fl:ja_ln:gurley-1,Jason Scott Gurley,Unknown
fl:ll_ln:wolfinbarger-1,"Lloyd Wolfinbarger, Jr.",Unknown
fl:pa_ln:prabhu-2,Padmanabha J. Prabhu,Unknown
fl:pr_ln:basumallick-2,Prateek Basu Mallick,Unknown
fl:ho_ln:zhang-119,Hong Zhang,Unknown
fl:ak_ln:tanaka-11,Akihito Tanaka,Unknown
fl:je_ln:dotson-5,Jeffery M. Dotson,Unknown
fl:ka_ln:kawashita-2,Kazuaki KAWASHITA,Unknown
fl:je_ln:browne-8,Jeffrey M. Browne,Unknown
fl:yu_ln:inoue-21,Yukio Inoue,Unknown
fl:ji_ln:choi-139,Jiyoung Choi,Unknown
fl:br_ln:ball-6,Brian Ball,Unknown
fl:ad_ln:epperson-1,Adam M. Epperson,Unknown
fl:yu_ln:sun-269,Yuhan Sun,Unknown
fl:al_ln:kirshenbaum-1,Alexander Kirshenbaum,Unknown
fl:bi_ln:nanukuttan-1,Biju Nanukuttan,Unknown
fl:st_ln:hodson-3,Stephen Joseph Hodson,Unknown
fl:ke_ln:washino-1,Keishi Washino,Unknown
fl:hi_ln:koga-24,Hiroaki Koga,Unknown
fl:pr_ln:natarajan-13,Premkumar Natarajan,Unknown
fl:ma_ln:watkins-4,Mark Robert Watkins,Unknown
fl:da_ln:nagaoka-2,Daisei Nagaoka,Unknown
fl:ky_ln:koo-43,KyoWang Koo,Unknown
fl:yu_ln:zou-1,Yulin Zou,Unknown
fl:br_ln:power-2,Brendan Power,Unknown
fl:ch_ln:lee-1135,Ching-Hao Lee,Unknown
fl:da_ln:fleming-6,Danny L. Fleming,Unknown
fl:jo_ln:clausen-4,Jorgen Mads Clausen,Unknown
fl:ha_ln:pang-11,Haibo Pang,Unknown
fl:ma_ln:inoue-44,Masahiko Inoue,Unknown
fl:ma_ln:ernst-10,Martin Ernst,Unknown
fl:at_ln:takesue-1,Atsushi Takesue,Unknown
007j1zvw08hmoxr3x1pa2vlhl,Philip Hart Schanzle,Unknown
fl:st_ln:paul-10,Stephen M. Paul,Unknown
fl:ga_ln:rocheleau-1,Gary A. Rocheleau,Unknown
fl:se_ln:ong-4,See Yap Ong,Unknown
fl:mi_ln:richett-1,Michael Enrico Richett,Unknown
fl:yo_ln:okamoto-40,Yoshihiko Okamoto,Unknown
fl:st_ln:dutzmann-1,Stefan Dutzmann,Unknown
fl:ne_ln:anand-1,Neel K. Anand,Unknown
fl:yi_ln:chen-99,Yi-Jane Chen,Unknown
fl:st_ln:kramer-28,Stephen J. Kramer,Unknown
fl:le_ln:vantine-1,Lee W. VanTine,Unknown
fl:yi_ln:huai-1,Yiming Huai,Unknown
fl:cl_ln:maranville-1,Clay Wesley Maranville,Unknown
fl:ni_ln:malaya-1,Nicholas Malaya,Unknown
fl:ab_ln:baruah-1,Abinash Baruah,Unknown
fl:ed_ln:campbell-8,"Edward J. Campbell, III",Unknown
fl:jo_ln:bellanca-1,John J. Bellanca,Unknown
fl:ku_ln:yang-131,Kunyong Yang,Unknown
fl:to_ln:hirata-33,Toshihisa Hirata,Unknown
fl:ga_ln:salem-1,Gaby J. Salem,Unknown
fl:ad_ln:kettinger-1,Adam Kettinger,Unknown
fl:wo_ln:nam-15,Woonhyun Nam,Unknown
fl:hi_ln:kushitani-2,Hisashi Kushitani,Unknown
fl:cl_ln:meneely-1,Clinton T. Meneely,Unknown
fl:wi_ln:irwin-4,William G. Irwin,Unknown
fl:th_ln:moore-16,Thomas S. Moore,Unknown
fl:no_ln:ando-14,Nobuhiko Ando,Unknown
fl:st_ln:behm-2,Steven U. Behm,Unknown
fl:sa_ln:baji-1,Saurabh Dileep Baji,Unknown
fl:sh_ln:seki-17,Shun-ichi Seki,Unknown
fl:do_ln:wortman-1,Donald E. Wortman,Unknown
fl:wu_ln:lin-4,Wuu-Jyh Lin,Unknown
fl:ca_ln:kuo-6,Calvin Yue-Ren Kuo,Unknown
fl:bj_ln:olsson-1,Björn Olsson,Unknown
fl:br_ln:furtwangler-1,Brandon C. Furtwangler,Unknown
fl:su_ln:kaul-6,Sunil Kaul,Unknown
fl:ma_ln:kowalczyk-7,Mark Kowalczyk,Unknown
fl:th_ln:stagnaro-1,Thomas P. Stagnaro,Unknown
fl:li_ln:serbu-1,Liviu Serbu,Unknown
fl:je_ln:liebler-1,Jerome E. Liebler,Unknown
fl:ch_ln:melanson-3,Christopher Melanson,Unknown
fl:fr_ln:kovacic-1,Frank Kovacic,Unknown
fl:ri_ln:anderson-19,Richard C. Anderson,Unknown
fl:jo_ln:thomason-2,Jon Thomason,Unknown
007nh311lrgcv14hux3pc12yo,Henry A. Laforet,Unknown
fl:th_ln:briar-1,Thomas J. Briar,Unknown
fl:ca_ln:pazos-1,Carlos Marcelo Dias Pazos,Unknown
fl:sa_ln:ammann-1,Sarah Ammann,Unknown
fl:ch_ln:wei-340,Chengyun Wei,Unknown
fl:da_ln:kim-235,Daekyun Kim,Unknown
007nv83i96h1lcppz3a4inzmu,Yoshikazu Morofushi,Unknown
fl:fr_ln:juskey-1,Frank J. Juskey,Unknown
fl:ta_ln:maeda-68,Takashi Maeda,Unknown
fl:le_ln:sherman-1,Leigh E. Sherman,Unknown
fl:gu_ln:zhang-178,Guanhua Zhang,Unknown
fl:ro_ln:dua-2,Robin Dua,Unknown
fl:mi_ln:chase-5,Michael Chase,Unknown
fl:ma_ln:friesel-2,Mark A. Friesel,Unknown
fl:an_ln:schoppel-1,Andreas I. Schoppel,Unknown
fl:pe_ln:tsai-54,Peter Tsai,Unknown
fl:ba_ln:bicking-1,Barbara Irene Bicking,Unknown
fl:li_ln:zhang-333,Liang Zhang,Unknown
fl:mi_ln:thompson-47,Michael Thompson,Unknown
fl:an_ln:santos-3,Andres Fernando Sarmiento Santos,Unknown
fl:eu_ln:jin-7,Eun Sook Jin,Unknown
fl:ja_ln:judkowitz-1,Jay Judkowitz,Unknown
fl:jo_ln:sanders-24,John Larry Sanders,Unknown
fl:di_ln:pramanik-3,Dipankar Pramanik,Unknown
fl:fe_ln:vonlimburg-1,Felix Von Limburg,Unknown
fl:de_ln:sauro-2,Dennis M. Sauro,Unknown
fl:ri_ln:repp-2,Richard E. Repp,Unknown
fl:te_ln:myers-3,Terry N. Myers,Unknown
fl:na_ln:takahashi-10,Naoki Takahashi,Unknown
fl:si_ln:teplitsky-1,Simon Teplitsky,Unknown
fl:lo_ln:torregrossa-1,Louis O. Torregrossa,Unknown
fl:an_ln:salituri-1,Andrew Salituri,Unknown
fl:st_ln:plummer-2,Steven Joseph Plummer,Unknown
fl:ar_ln:karthikeyan-2,Arvind S. Karthikeyan,Unknown
fl:fa_ln:blanco-2,Fabrizio Blanco,Unknown
fl:ku_ln:huang-34,Kuan-Chun Huang,Unknown
fl:je_ln:camdessanche-1,Jean-Philippe Camdessanche,Unknown
fl:ma_ln:vukovic-2,Maja Vukovic,Unknown
fl:ma_ln:franceschini-1,Maria Angela Franceschini,Unknown
fl:ta_ln:wu-15,Tai Pang Wu,Unknown
fl:st_ln:briggs-12,Steve Briggs,Unknown
fl:je_ln:andrew-4,Jennifer S. Andrew,Unknown
fl:to_ln:hasui-1,Tomoaki Hasui,Unknown
fl:jo_ln:golden-4,John B. Golden,Unknown
fl:li_ln:wu-113,Lien Wu,Unknown
fl:ro_ln:huntington-3,Robert C. Huntington,Unknown
fl:le_ln:mccarty-5,Leslie P. McCarty,Unknown
fl:ed_ln:marquis-1,Edward T. Marquis,Unknown
fl:ly_ln:rogalla-1,Lyle H. Rogalla,Unknown
fl:fe_ln:manduzio-1,Felix Manduzio,Unknown
fl:yu_ln:ryu-3,Yu Shin Ryu,Unknown
fl:sa_ln:iuchi-1,Satoshi Iuchi,Unknown
fl:wo_ln:park-91,Woo Chan Park,Unknown
fl:li_ln:dong-14,Liang Dong,Unknown
fl:ma_ln:borlick-1,Matthew G. Borlick,Unknown
fl:ri_ln:graves-3,Richard C. Graves,Unknown
fl:eo_ln:moloney-1,Eoghan Moloney,Unknown
fl:ma_ln:genereux-1,Marie-Claude Genereux,Unknown
fl:mi_ln:higashi-1,Michael K. Higashi,Unknown
fl:de_ln:clapper-1,Dennis L. Clapper,Unknown
007sanx0m6exr9hhrxzwx2u0n,Robert C. Engerman,Unknown
fl:is_ln:kobayashi-4,Isao Kobayashi,Unknown
fl:br_ln:tang-4,Brian Tang,Unknown
fl:we_ln:zhang-157,Wei Zhang,Unknown
fl:ch_ln:hardee-1,Christopher J. Hardee,Unknown
fl:ja_ln:singh-71,Jagar Singh,Unknown
fl:ev_ln:waymire-1,Evan Waymire,Unknown
fl:lu_ln:haenen-2,Ludovicus Johannes Lambertus Haenen,Unknown
fl:ke_ln:matsumoto-16,Keigo Matsumoto,Unknown
fl:wi_ln:choy-3,William Choy,Unknown
fl:ma_ln:selker-1,Mark Selker,Unknown
fl:ki_ln:takahashi-19,Kiyonobu Takahashi,Unknown
fl:ta_ln:ohmura-13,Tadayoshi Ohmura,Unknown
fl:ju_ln:wang-194,Jun Wang,Unknown
fl:hi_ln:shirai-4,Hideharu Shirai,Unknown
fl:ko_ln:scheim-1,Kobi J. Scheim,Unknown
fl:ma_ln:zimmerman-16,Mark Zimmerman,Unknown
fl:ju_ln:lee-404,Jun Seok Lee,Unknown
fl:ja_ln:lim-124,Jaewon Lim,Unknown
fl:he_ln:vanmellaert-1,Herman Van Mellaert,Unknown
fl:se_ln:vogel-1,Sebastian Vogel,Unknown
fl:sh_ln:wei-2,Shih-En Wei,Unknown
fl:de_ln:beckmann-2,Detlef Beckmann,Unknown
fl:do_ln:erickson-6,Donald E. Erickson,Unknown
fl:hi_ln:yoshida-47,Hisashi Yoshida,Unknown
fl:ot_ln:mesmer-1,Otto Mesmer,Unknown
fl:do_ln:guenther-2,Douglas G. Guenther,Unknown
fl:ko_ln:horikoshi-4,Koki Horikoshi,Unknown
fl:we_ln:huang-439,Wen-Liang Huang,Unknown
fl:xi_ln:zhu-69,Xiaoxun Zhu,Unknown
fl:ni_ln:slinger-1,Nigel G. Slinger,Unknown
fl:th_ln:papayannopoulou-1,Thalia Papayannopoulou,Unknown
fl:ri_ln:clemow-1,Richard Clemow,Unknown
fl:st_ln:shuttleworth-1,Stephen Joseph Shuttleworth,Unknown
fl:ya_ln:pan-66,Yanjie Pan,Unknown
fl:ey_ln:sete-1,Eyob A. Sete,Unknown
fl:ch_ln:walstad-1,Christopher Leonard Walstad,Unknown
fl:ma_ln:nagasawa-10,Masahiko Nagasawa,Unknown
fl:ta_ln:nakamura-77,Takatoshi Nakamura,Unknown
fl:ko_ln:uranishi-1,Kouji Uranishi,Unknown
fl:se_ln:jung-93,Seok-Won Jung,Unknown
fl:eu_ln:kim-301,Eunkyung Kim,Unknown
fl:jo_ln:sperling-2,John W. Sperling,Unknown
fl:ey_ln:waldman-1,Eyal Waldman,Unknown
fl:ma_ln:grayson-5,Mark Grayson,Unknown
fl:zi_ln:binkhathlan-1,Ziyad Binkhathlan,Unknown
fl:ma_ln:stoger-2,Max Stöger,Unknown
fl:mo_ln:uebler-1,Moritz Uebler,Unknown
fl:sh_ln:kondoh-6,Shinji Kondoh,Unknown
fl:j._ln:galloway-1,J. Andrew Galloway,Unknown
fl:ta_ln:lee-247,Tae Young Lee,Unknown
fl:sh_ln:rakib-1,Shlomo Selim Rakib,Unknown
fl:ji_ln:li-44,Jianghua Li,Unknown
fl:st_ln:bacich-3,Steven Bacich,Unknown
fl:fu_ln:kubota-6,Fue Kubota,Unknown
fl:to_ln:haruyama-1,Toshio Haruyama,Unknown
fl:da_ln:meyer-49,Daniel Meyer,Unknown
fl:sc_ln:keller-1,Scott W. Keller,Unknown
fl:an_ln:beccari-1,Antonio Beccari,Unknown
fl:sh_ln:weiner-4,Shay Weiner,Unknown
fl:ke_ln:kim-184,Keunwoo Kim,Unknown
fl:be_ln:han-2,Beom-Ku Han,Unknown
fl:jo_ln:atkinson-24,Jonathan Richard Atkinson,Unknown
fl:ke_ln:halle-1,Kevin Sean Halle,Unknown
fl:ro_ln:walsh-23,Robert Walsh,Unknown
fl:ma_ln:yamamoto-21,Masanori Yamamoto,Unknown
fl:ji_ln:goldenberg-1,Jill F. Goldenberg,Unknown
fl:ta_ln:yoshinaka-3,Tadaaki Yoshinaka,Unknown
fl:re_ln:ruiz-2,Remigio Ruiz,Unknown
fl:ja_ln:hundertmark-1,James M. Hundertmark,Unknown
fl:jo_ln:bakermans-1,Johannes C. W. Bakermans,Unknown
fl:mi_ln:preschel-1,Michael Preschel,Unknown
fl:he_ln:kronseder-1,Hermann Kronseder,Unknown
fl:vi_ln:wu-17,Vincent C. Wu,Unknown
fl:hi_ln:suzuki-63,Hidetoshi Suzuki,Unknown
fl:ch_ln:wu-640,Chin-Ho Wu,Unknown
fl:da_ln:flynn-10,David Timothy Flynn,Unknown
fl:ph_ln:mauger-2,Philip Mauger,Unknown
fl:do_ln:kim-493,Dong-Gyu Kim,Unknown
fl:cl_ln:bourgeois-2,Claude Bourgeois,Unknown
fl:lo_ln:wang-63,Lopin Wang,Unknown
fl:ho_ln:zhang-3,Hongjun Zhang,Unknown
fl:mi_ln:tomaru-2,Mikio Tomaru,Unknown
fl:ma_ln:debergalis-1,Matthew DeBergalis,Unknown
fl:of_ln:ezrielev-1,Ofir Ezrielev,Unknown
fl:ka_ln:nishida-34,Kazuhisa Nishida,Unknown
fl:ji_ln:chen-206,Jian Chen,Unknown
fl:da_ln:ellingson-3,David I. Ellingson,Unknown
fl:ha_ln:seo-57,Hanbyul Seo,Unknown
fl:is_ln:amonou-1,Isabelle Amonou,Unknown
fl:sh_ln:abe-46,Shuya Abe,Unknown
fl:ch_ln:cornish-1,Charles Cornish,Unknown
fl:ge_ln:taylor-47,Geoff W. Taylor,Unknown
fl:sh_ln:kyo-1,Shorin Kyo,Unknown
fl:ha_ln:aziz-3,Hany Aziz,Unknown
fl:pe_ln:steinheuser-1,Peter Steinheuser,Unknown
fl:wi_ln:campbell-12,William C. Campbell,Unknown
fl:ma_ln:ohoka-6,Masahiko Ohoka,Unknown
fl:yu_ln:wei-60,Yunfeng Wei,Unknown
fl:sc_ln:corzine-1,Scott Corzine,Unknown
fl:ka_ln:esaki-3,Kanako ESAKI,Unknown
fl:ja_ln:blackmon-4,James B. Blackmon,Unknown
fl:jo_ln:lee-204,Jong Young Lee,Unknown
fl:ma_ln:smail-2,Malcolm C. Smail,Unknown
fl:mi_ln:shimogori-1,Miki Shimogori,Unknown
fl:sh_ln:bard-2,Shai Shimon Bard,Unknown
fl:an_ln:grant-11,Andrew J. Grant,Unknown
00805pfyylx6s4rg64h1vvyo4,Wilmer A. Klebe,Unknown
fl:do_ln:butler-5,Donald E. Butler,Unknown
fl:ma_ln:uemura-19,Masataka UEMURA,Unknown
fl:no_ln:isoe-1,Noboru Isoe,Unknown
fl:br_ln:oxenrider-1,Bryce C. Oxenrider,Unknown
fl:xi_ln:qiu-67,Xiaoyuan QIU,Unknown
fl:fu_ln:yang-71,Fu-I Yang,Unknown
fl:an_ln:latvaaho-1,Antti Latva-Aho,Unknown
fl:so_ln:manabe-2,Sohei Manabe,Unknown
fl:th_ln:knerr-1,Thomas Knerr,Unknown
fl:br_ln:macdermott-1,Bruce R. MacDermott,Unknown
fl:pr_ln:nara-1,Prasad Nara,Unknown
fl:il_ln:song-7,Il Young Song,Unknown
fl:br_ln:long-21,Brian Long,Unknown
fl:mi_ln:yamada-28,Miki Yamada,Unknown
fl:ti_ln:jemison-1,Timothy Jemison,Unknown
fl:ch_ln:kennedy-4,Christopher R. Kennedy,Unknown
fl:da_ln:karlsson-3,Dan Karlsson,Unknown
fl:vl_ln:baranov-3,Vladimir Baranov,Unknown
fl:da_ln:cummings-6,David W. Cummings,Unknown
fl:ro_ln:reinhold-2,Roland Reinhold,Unknown
fl:ro_ln:reese-13,Robert J. Reese,Unknown
fl:vl_ln:pisarsky-1,Vladimir Pisarsky,Unknown
fl:to_ln:shimura-15,Toshikatsu Shimura,Unknown
fl:ke_ln:davis-26,Kenneth Davis,Unknown
fl:he_ln:hoogenboom-2,Hendricus Renerus Jacobus Mattheus Hoogenboom,Unknown
fl:er_ln:cheung-4,Eric Cheung,Unknown
fl:za_ln:liu-4,Zaiyou Liu,Unknown
fl:ri_ln:olson-3,Richard E. Olson,Unknown
fl:ji_ln:min-36,Jinki Min,Unknown
fl:yo_ln:chen-211,Yongping Chen,Unknown
fl:ro_ln:cheng-7,Rong Cheng,Unknown
fl:su_ln:chang-100,Sung Kyun Chang,Unknown
fl:hi_ln:kondo-23,Hitoshi Kondo,Unknown
fl:to_ln:mizushiri-1,Toshitsugu Mizushiri,Unknown
fl:ja_ln:mooney-3,James T. Mooney,Unknown
fl:wo_ln:cho-13,Woo-jong Cho,Unknown
fl:de_ln:bisantz-1,Denis J. Bisantz,Unknown
fl:la_ln:goldstein-7,Lawrence S. B. Goldstein,Unknown
fl:st_ln:wolff-5,Stephen H. Wolff,Unknown
fl:mi_ln:hernandez-2,Milton H. Hernandez,Unknown
fl:jo_ln:klein-15,Joseph T. Klein,Unknown
fl:mi_ln:kobayashi-66,Mina Kobayashi,Unknown
fl:ak_ln:sugizaki-2,Akihiko Sugizaki,Unknown
fl:by_ln:lee-40,Byung Sun Lee,Unknown
fl:di_ln:durand-3,Didier Durand,Unknown
fl:hi_ln:endo-16,Hideki Endo,Unknown
fl:ma_ln:karpushin-1,Maxim Karpushin,Unknown
fl:jo_ln:sandy-1,Joe M. Sandy,Unknown
fl:ch_ln:jariwala-1,Chetan P. Jariwala,Unknown
fl:al_ln:vasserot-2,Alain P. Vasserot,Unknown
fl:ha_ln:maschler-1,Harald Maschler,Unknown
fl:da_ln:bradford-5,David Allen Bradford,Unknown
fl:ak_ln:murakami-19,Akira Murakami,Unknown
fl:da_ln:baer-2,David Baer,Unknown
fl:mi_ln:mossoba-1,Michael Mossoba,Unknown
fl:pa_ln:gryskiewicz-1,Paul S. Gryskiewicz,Unknown
fl:ku_ln:hilpert-1,Kurt Hilpert,Unknown
fl:ev_ln:jochnowitz-1,Evan Jochnowitz,Unknown
fl:yu_ln:chang-165,Yu-Tsung Chang,Unknown
fl:pa_ln:martin-19,Paul H. Martin,Unknown
fl:sa_ln:mirzazadbarijough-1,Sanam Mirzazad Barijough,Unknown
fl:su_ln:haukka-2,Suvi Haukka,Unknown
fl:sh_ln:fukumizu-1,Shinichi Fukumizu,Unknown
fl:br_ln:chou-1,Bruce C. S. Chou,Unknown
fl:pa_ln:steen-3,Paul H. Steen,Unknown
fl:jo_ln:waicukauski-1,John A. Waicukauski,Unknown
fl:ru_ln:song-1,Ruozhi Song,Unknown
fl:ma_ln:santolini-1,Marc Santolini,Unknown
fl:st_ln:friese-1,Stefan FRIESE,Unknown
fl:li_ln:mestha-1,Lingappa K. Mestha,Unknown
fl:kr_ln:holmberg-1,Krister Holmberg,Unknown
fl:ho_ln:marsden-2,Howard A. Marsden,Unknown
fl:ko_ln:eckert-1,Konrad Eckert,Unknown
fl:se_ln:beauvais-1,Severin Beauvais,Unknown
fl:he_ln:kauper-1,Herbert Rudolf Kauper,Unknown
008551hauqx6vzkf053a0j5k2,Federico H. Saa,Unknown
fl:he_ln:maury-2,Hélène MAURY,Unknown
fl:ta_ln:figley-1,Tara Fachada Figley,Unknown
fl:ka_ln:whitehead-2,Kathryn Laura Whitehead,Unknown
fl:ka_ln:loser-1,Karin Loser,Unknown
fl:le_ln:gretskii-1,Lev Gretskii,Unknown
fl:la_ln:kuen-1,Lam Man Kuen,Unknown
fl:je_ln:lloyd-13,Jeff Lloyd,Unknown
fl:ph_ln:knapp-2,Philip B. Knapp,Unknown
fl:da_ln:lymberopoulos-1,David Lymberopoulos,Unknown
fl:ak_ln:utsunomiya-1,Akinori Utsunomiya,Unknown
fl:an_ln:scharenberg-1,Andrew M. Scharenberg,Unknown
fl:yu_ln:cheng-17,Yuo-Po Cheng,Unknown
fl:yu_ln:garini-1,Yuval Garini,Unknown
fl:ro_ln:buenten-1,Rolf Buenten,Unknown
fl:te_ln:johnson-2,Ted William Johnson,Unknown
fl:je_ln:robichaux-2,Jerry D. Robichaux,Unknown
fl:yo_ln:lu-77,Yongjiang Lu,Unknown
0086ns4jcxaoe862idxtt4cl8,Mohammed M. Bait-Suwailam,Unknown
fl:la_ln:holmes-6,Larry R. Holmes,Unknown
fl:jo_ln:geens-2,Johan GEENS,Unknown
fl:da_ln:sterling-1,Daniel Peter Sterling,Unknown
fl:ro_ln:drake-15,Robert C. Drake,Unknown
fl:hy_ln:lee-396,Hyun Woo Lee,Unknown
fl:yo_ln:shiba-1,Yoshihiro Shiba,Unknown
fl:si_ln:goodman-1,Simon Goodman,Unknown
008786egvkz5dxryawz69omlt,William Alvarez Pina,Unknown
